timestamp,occupancy,hvac_kw,lighting_kw,plug_kw,total_kw,outdoor_temp_c,indoor_temp_c
2026-01-11 08:50:00,0.053,9.86,0.437,0.745,11.042,6.59,12.06
2026-01-11 08:55:00,0.038,8.355,0.439,0.476,9.27,7.99,12.12
2026-01-11 09:00:00,0.043,8.485,0.468,0.302,9.255,7.41,12.27
2026-01-11 09:05:00,0.029,8.103,0.413,0.625,9.141,8.77,12.3
2026-01-11 09:10:00,0.082,9.326,0.416,0.508,10.251,7.4,12.41
2026-01-11 09:15:00,0.011,7.744,0.472,0.401,8.617,9.33,12.55
2026-01-11 09:20:00,0.021,8.66,0.421,0.509,9.59,7.62,12.59
2026-01-11 09:25:00,0.039,8.32,0.498,0.496,9.314,7.6,12.64
2026-01-11 09:30:00,0.066,9.376,0.544,0.84,10.76,6.67,12.67
2026-01-11 09:35:00,0.0,8.355,0.287,0.467,9.109,8.69,12.75
2026-01-11 09:40:00,0.001,8.326,0.34,0.733,9.4,7.51,12.76
2026-01-11 09:45:00,0.0,8.626,0.377,0.541,9.545,7.5,12.79
2026-01-11 09:50:00,0.042,7.72,0.246,0.558,8.523,9.15,12.84
2026-01-11 09:55:00,0.008,7.519,0.198,0.546,8.264,9.16,12.9
2026-01-11 10:00:00,0.03,7.82,0.213,0.296,8.329,9.24,12.97
2026-01-11 10:05:00,0.062,8.628,0.376,0.679,9.683,8.15,12.91
2026-01-11 10:10:00,0.023,8.297,0.299,0.712,9.308,8.51,12.97
2026-01-11 10:15:00,0.05,7.896,0.225,0.788,8.909,8.6,13.01
2026-01-11 10:20:00,0.034,7.182,0.362,0.291,7.836,9.38,12.99
2026-01-11 10:25:00,0.064,7.412,0.377,0.311,8.1,10.1,13.07
2026-01-11 10:30:00,0.058,7.673,0.497,0.498,8.667,9.25,13.12
2026-01-11 10:35:00,0.024,7.441,0.533,0.82,8.794,10.64,13.29
2026-01-11 10:40:00,0.04,7.961,0.398,0.616,8.975,9.87,13.34
2026-01-11 10:45:00,0.076,8.587,0.331,0.483,9.401,9.07,13.44
2026-01-11 10:50:00,0.057,7.081,0.44,0.313,7.834,10.01,13.59
2026-01-11 10:55:00,0.004,6.895,0.306,0.37,7.572,10.81,13.65
2026-01-11 11:00:00,0.066,6.974,0.361,0.468,7.803,11.14,13.75
2026-01-11 11:05:00,0.014,7.118,0.232,0.712,8.062,10.59,13.92
2026-01-11 11:10:00,0.089,7.511,0.368,0.863,8.742,9.75,14.0
2026-01-11 11:15:00,0.078,8.029,0.381,0.43,8.84,9.65,14.08
2026-01-11 11:20:00,0.056,7.145,0.451,0.751,8.348,10.37,14.14
2026-01-11 11:25:00,0.052,6.592,0.417,0.724,7.734,11.34,14.27
2026-01-11 11:30:00,0.042,6.603,0.535,0.339,7.477,10.43,14.34
2026-01-11 11:35:00,0.068,7.277,0.453,0.606,8.337,10.54,14.32
2026-01-11 11:40:00,0.037,7.055,0.389,0.635,8.079,10.3,14.37
2026-01-11 11:45:00,0.056,7.46,0.339,0.633,8.431,10.08,14.38
2026-01-11 11:50:00,0.075,7.32,0.29,0.293,7.903,10.29,14.45
2026-01-11 11:55:00,0.032,6.985,0.283,0.584,7.852,10.61,14.48
2026-01-11 12:00:00,0.031,6.106,0.268,0.682,7.057,11.95,14.6
2026-01-11 12:05:00,0.013,7.198,0.1,0.84,8.138,10.46,14.67
2026-01-11 12:10:00,0.017,6.73,0.221,0.398,7.348,10.77,14.68
2026-01-11 12:15:00,0.0,6.698,0.46,0.391,7.549,10.11,14.72
2026-01-11 12:20:00,0.071,6.717,0.427,0.587,7.731,11.45,14.83
2026-01-11 12:25:00,0.104,6.048,0.393,0.745,7.186,12.04,14.98
2026-01-11 12:30:00,0.093,5.695,0.456,0.686,6.837,12.31,15.03
2026-01-11 12:35:00,0.001,6.154,0.106,0.623,6.883,11.24,15.05
2026-01-11 12:40:00,0.072,6.541,0.419,0.404,7.364,11.6,15.23
2026-01-11 12:45:00,0.093,6.803,0.546,0.746,8.094,11.08,15.3
2026-01-11 12:50:00,0.036,5.66,0.334,0.417,6.411,11.68,15.38
2026-01-11 12:55:00,0.053,6.303,0.191,0.567,7.061,11.57,15.42
2026-01-11 13:00:00,0.0,6.699,0.259,0.842,7.799,11.42,15.5
2026-01-11 13:05:00,0.058,6.317,0.503,0.325,7.145,11.54,15.65
2026-01-11 13:10:00,0.018,6.101,0.349,0.477,6.927,11.84,15.74
2026-01-11 13:15:00,0.056,6.906,0.232,0.346,7.483,11.29,15.86
2026-01-11 13:20:00,0.003,6.62,0.541,0.536,7.697,11.38,15.92
2026-01-11 13:25:00,0.066,5.914,0.263,0.829,7.005,12.99,15.96
2026-01-11 13:30:00,0.08,4.311,0.384,0.679,5.374,13.83,16.03
2026-01-11 13:35:00,0.026,7.355,0.232,0.524,8.111,10.74,16.02
2026-01-11 13:40:00,0.015,6.997,0.218,0.793,8.008,10.73,16.07
2026-01-11 13:45:00,0.0,7.332,0.255,0.566,8.152,11.01,16.18
2026-01-11 13:50:00,0.041,6.052,0.421,0.738,7.211,11.73,16.25
2026-01-11 13:55:00,0.032,5.23,0.474,0.7,6.404,12.56,16.31
2026-01-11 14:00:00,0.002,5.802,0.265,0.2,6.267,12.35,16.34
2026-01-11 14:05:00,0.062,6.082,0.288,0.597,6.968,12.04,16.43
2026-01-11 14:10:00,0.035,6.093,0.399,0.348,6.84,12.35,16.43
2026-01-11 14:15:00,0.016,6.735,0.374,0.363,7.473,11.39,16.43
2026-01-11 14:20:00,0.032,6.206,0.371,0.852,7.428,11.77,16.53
2026-01-11 14:25:00,0.08,6.187,0.447,0.569,7.204,11.97,16.57
2026-01-11 14:30:00,0.066,7.115,0.388,0.997,8.5,10.73,16.59
2026-01-11 14:35:00,0.044,6.604,0.376,0.297,7.277,11.08,16.62
2026-01-11 14:40:00,0.066,6.62,0.383,0.402,7.405,11.13,16.7
2026-01-11 14:45:00,0.012,5.962,0.426,0.674,7.062,12.64,16.78
2026-01-11 14:50:00,0.048,6.381,0.598,0.518,7.496,12.23,16.8
2026-01-11 14:55:00,0.051,6.16,0.399,0.653,7.212,12.53,16.83
2026-01-11 15:00:00,0.032,6.903,0.351,0.535,7.79,10.57,16.84
2026-01-11 15:05:00,0.059,6.222,0.422,0.578,7.221,10.85,16.89
2026-01-11 15:10:00,0.022,5.681,0.271,0.479,6.431,12.57,16.95
2026-01-11 15:15:00,0.06,7.269,0.478,0.645,8.391,9.81,16.95
2026-01-11 15:20:00,0.061,5.543,0.448,0.739,6.73,13.0,17.02
2026-01-11 15:25:00,0.0,6.666,0.258,0.823,7.747,10.55,17.04
2026-01-11 15:30:00,0.08,5.829,0.529,0.603,6.961,12.67,17.07
2026-01-11 15:35:00,0.0,6.124,0.302,0.421,6.847,11.27,17.16
2026-01-11 15:40:00,0.025,5.207,0.247,0.44,5.895,12.81,17.19
2026-01-11 15:45:00,0.074,5.08,0.468,0.927,6.475,14.51,17.3
2026-01-11 15:50:00,0.033,6.945,0.384,0.698,8.027,10.11,17.2
2026-01-11 15:55:00,0.0,5.727,0.396,0.2,6.323,12.46,17.24
2026-01-11 16:00:00,0.009,7.258,0.4,0.2,7.858,10.43,17.2
2026-01-11 16:05:00,0.072,6.38,0.426,0.464,7.27,12.18,17.2
2026-01-11 16:10:00,0.0,6.451,0.253,0.546,7.25,11.65,17.36
2026-01-11 16:15:00,0.074,6.385,0.445,0.627,7.457,11.88,17.42
2026-01-11 16:20:00,0.038,6.925,0.412,0.672,8.009,11.01,17.5
2026-01-11 16:25:00,0.004,6.227,0.356,0.472,7.055,12.33,17.59
2026-01-11 16:30:00,0.022,7.09,0.374,0.818,8.283,10.5,17.65
2026-01-11 16:35:00,0.008,5.106,0.308,0.669,6.083,12.61,17.69
2026-01-11 16:40:00,0.064,6.486,0.533,0.631,7.65,11.25,17.79
2026-01-11 16:45:00,0.06,7.345,0.358,0.837,8.54,10.4,17.83
2026-01-11 16:50:00,0.0,5.36,0.548,0.2,6.108,12.75,17.88
2026-01-11 16:55:00,0.025,6.937,0.429,0.527,7.893,11.37,17.92
2026-01-11 17:00:00,0.01,5.473,0.21,0.546,6.229,12.9,17.96
2026-01-11 17:05:00,0.075,6.073,0.483,0.755,7.311,12.29,18.0
2026-01-11 17:10:00,0.0,7.165,0.377,0.2,7.742,10.62,18.0
2026-01-11 17:15:00,0.083,6.715,0.452,0.597,7.764,11.13,18.03
2026-01-11 17:20:00,0.033,6.612,0.227,0.64,7.479,11.24,18.13
2026-01-11 17:25:00,0.0,6.092,0.196,0.595,6.884,12.3,18.1
2026-01-11 17:30:00,0.013,5.982,0.385,0.761,7.127,11.36,18.18
2026-01-11 17:35:00,0.009,6.491,0.145,0.668,7.304,11.08,18.17
2026-01-11 17:40:00,0.0,7.021,0.155,0.488,7.664,10.71,18.23
2026-01-11 17:45:00,0.035,6.867,0.438,0.697,8.002,10.76,18.21
2026-01-11 17:50:00,0.0,6.577,0.278,0.46,7.314,11.77,18.26
2026-01-11 17:55:00,0.0,6.333,0.23,0.529,7.093,10.66,18.25
2026-01-11 18:00:00,0.019,6.593,0.298,0.693,7.583,10.26,18.15
2026-01-11 18:05:00,0.0,7.402,0.153,0.491,8.046,10.05,18.23
2026-01-11 18:10:00,0.007,7.493,0.365,0.585,8.443,9.98,18.16
2026-01-11 18:15:00,0.002,7.616,0.223,0.695,8.534,9.22,18.14
2026-01-11 18:20:00,0.002,7.533,0.252,0.646,8.431,9.66,18.07
2026-01-11 18:25:00,0.088,6.864,0.554,0.905,8.324,11.37,18.02
2026-01-11 18:30:00,0.029,7.09,0.347,1.018,8.455,9.92,17.99
2026-01-11 18:35:00,0.034,6.753,0.315,0.702,7.77,10.56,17.96
2026-01-11 18:40:00,0.0,8.5,0.101,0.408,9.009,7.93,17.86
2026-01-11 18:45:00,0.006,7.325,0.352,0.614,8.29,10.28,17.85
2026-01-11 18:50:00,0.032,7.186,0.387,0.651,8.224,9.6,17.76
2026-01-11 18:55:00,0.0,7.59,0.248,0.623,8.461,9.25,17.75
2026-01-11 19:00:00,0.052,7.469,0.325,0.892,8.686,9.69,17.73
2026-01-11 19:05:00,0.0,7.895,0.301,0.2,8.396,9.05,17.58
2026-01-11 19:10:00,0.015,8.65,0.385,0.829,9.865,7.65,17.51
2026-01-11 19:15:00,0.005,7.057,0.323,0.88,8.26,9.99,17.53
2026-01-11 19:20:00,0.027,8.047,0.532,0.663,9.242,9.35,17.47
2026-01-11 19:25:00,0.003,7.763,0.377,0.623,8.764,8.81,17.47
2026-01-11 19:30:00,0.013,8.243,0.323,0.476,9.041,8.18,17.45
2026-01-11 19:35:00,0.014,8.157,0.409,0.526,9.092,7.68,17.36
2026-01-11 19:40:00,0.0,7.627,0.305,0.64,8.571,8.93,17.34
2026-01-11 19:45:00,0.035,7.494,0.391,0.689,8.575,9.94,17.38
2026-01-11 19:50:00,0.027,8.151,0.497,0.692,9.34,8.71,17.31
2026-01-11 19:55:00,0.017,9.028,0.252,0.655,9.935,7.34,17.25
2026-01-11 20:00:00,0.006,8.273,0.317,0.69,9.28,8.52,17.29
2026-01-11 20:05:00,0.042,9.04,0.525,0.733,10.298,8.19,17.21
2026-01-11 20:10:00,0.011,7.718,0.358,0.315,8.391,8.82,17.22
2026-01-11 20:15:00,0.008,7.637,0.284,0.681,8.602,8.5,17.14
2026-01-11 20:20:00,0.02,9.632,0.18,0.908,10.72,5.52,17.05
2026-01-11 20:25:00,0.068,8.248,0.242,0.616,9.106,8.24,17.04
2026-01-11 20:30:00,0.0,8.772,0.508,0.8,10.08,6.89,16.87
2026-01-11 20:35:00,0.039,9.475,0.428,0.387,10.29,6.45,16.79
2026-01-11 20:40:00,0.0,9.179,0.242,0.494,9.915,7.33,16.77
2026-01-11 20:45:00,0.022,9.108,0.389,0.411,9.907,7.7,16.75
2026-01-11 20:50:00,0.062,9.968,0.36,0.887,11.215,5.95,16.66
2026-01-11 20:55:00,0.029,9.3,0.339,0.88,10.519,7.72,16.57
2026-01-11 21:00:00,0.019,8.558,0.253,0.514,9.326,7.65,16.58
2026-01-11 21:05:00,0.0,8.528,0.159,0.734,9.42,6.97,16.52
2026-01-11 21:10:00,0.014,9.88,0.125,0.856,10.86,6.13,16.49
2026-01-11 21:15:00,0.005,9.105,0.153,0.503,9.761,5.93,16.44
2026-01-11 21:20:00,0.0,8.517,0.402,0.526,9.445,7.43,16.39
2026-01-11 21:25:00,0.003,10.193,0.21,0.653,11.056,5.29,16.37
2026-01-11 21:30:00,0.018,8.878,0.398,0.363,9.639,7.24,16.31
2026-01-11 21:35:00,0.0,9.453,0.396,0.522,10.37,6.15,16.32
2026-01-11 21:40:00,0.0,9.187,0.302,0.929,10.417,6.1,16.33
2026-01-11 21:45:00,0.0,10.376,0.27,0.4,11.046,4.7,16.3
2026-01-11 21:50:00,0.022,10.062,0.369,0.711,11.142,5.84,16.23
2026-01-11 21:55:00,0.027,9.479,0.325,0.653,10.456,6.35,16.31
2026-01-11 22:00:00,0.017,10.194,0.463,0.498,11.154,4.68,16.24
2026-01-11 22:05:00,0.039,9.316,0.584,0.614,10.514,6.04,16.19
2026-01-11 22:10:00,0.012,9.627,0.475,0.872,10.974,5.61,16.13
2026-01-11 22:15:00,0.021,10.428,0.137,0.648,11.213,4.92,16.0
2026-01-11 22:20:00,0.018,9.747,0.301,0.674,10.722,6.02,16.02
2026-01-11 22:25:00,0.006,10.896,0.315,0.831,12.041,3.47,15.89
2026-01-11 22:30:00,0.0,9.293,0.346,0.442,10.081,5.41,15.87
2026-01-11 22:35:00,0.074,9.755,0.313,0.425,10.492,6.32,15.89
2026-01-11 22:40:00,0.0,9.282,0.126,0.854,10.261,6.08,15.87
2026-01-11 22:45:00,0.0,10.321,0.431,0.527,11.279,5.14,15.77
2026-01-11 22:50:00,0.02,10.338,0.295,0.715,11.348,4.49,15.68
2026-01-11 22:55:00,0.015,10.47,0.188,0.374,11.031,4.13,15.47
2026-01-11 23:00:00,0.0,10.666,0.19,0.578,11.433,4.3,15.39
2026-01-11 23:05:00,0.04,11.098,0.44,0.353,11.89,4.88,15.37
2026-01-11 23:10:00,0.004,11.209,0.226,0.519,11.955,3.71,15.27
2026-01-11 23:15:00,0.0,10.318,0.324,0.37,11.013,4.87,15.18
2026-01-11 23:20:00,0.042,9.904,0.306,0.399,10.609,5.88,15.13
2026-01-11 23:25:00,0.024,10.326,0.187,0.483,10.996,4.04,15.12
2026-01-11 23:30:00,0.0,11.109,0.442,0.2,11.752,2.92,15.03
2026-01-11 23:35:00,0.059,10.92,0.486,0.374,11.78,2.84,15.03
2026-01-11 23:40:00,0.025,11.124,0.329,0.701,12.154,4.45,14.94
2026-01-11 23:45:00,0.005,11.453,0.259,0.578,12.291,3.7,14.87
2026-01-11 23:50:00,0.052,10.856,0.578,0.38,11.813,4.37,14.79
2026-01-11 23:55:00,0.009,11.374,0.383,0.626,12.383,3.16,14.81
2026-01-12 00:00:00,0.0,10.222,0.415,0.324,10.961,4.19,14.76
2026-01-12 00:05:00,0.0,11.142,0.242,0.644,12.029,3.32,14.78
2026-01-12 00:10:00,0.018,12.12,0.35,0.509,12.978,2.79,14.67
2026-01-12 00:15:00,0.015,11.497,0.377,0.461,12.335,2.98,14.67
2026-01-12 00:20:00,0.001,11.671,0.247,0.483,12.401,2.27,14.57
2026-01-12 00:25:00,0.0,9.823,0.29,1.012,11.125,4.75,14.57
2026-01-12 00:30:00,0.004,11.819,0.253,0.356,12.427,3.01,14.43
2026-01-12 00:35:00,0.0,11.054,0.34,0.545,11.939,3.54,14.38
2026-01-12 00:40:00,0.0,11.153,0.168,0.656,11.977,2.53,14.24
2026-01-12 00:45:00,0.0,11.687,0.357,0.308,12.352,2.06,14.16
2026-01-12 00:50:00,0.018,11.277,0.375,0.213,11.866,2.65,14.0
2026-01-12 00:55:00,0.0,10.962,0.28,0.38,11.621,3.66,13.94
2026-01-12 01:00:00,0.007,11.897,0.363,0.665,12.924,2.31,13.91
2026-01-12 01:05:00,0.0,11.862,0.264,0.432,12.557,1.98,13.85
2026-01-12 01:10:00,0.04,11.906,0.334,0.526,12.766,2.75,13.72
2026-01-12 01:15:00,0.0,11.44,0.354,0.682,12.476,2.97,13.56
2026-01-12 01:20:00,0.021,11.277,0.411,0.377,12.066,3.84,13.54
2026-01-12 01:25:00,0.0,11.434,0.249,0.482,12.166,2.76,13.55
2026-01-12 01:30:00,0.005,12.356,0.253,0.206,12.816,2.95,13.44
2026-01-12 01:35:00,0.024,11.318,0.341,0.607,12.266,2.97,13.49
2026-01-12 01:40:00,0.0,12.067,0.245,0.546,12.857,1.44,13.39
2026-01-12 01:45:00,0.032,12.056,0.532,0.717,13.305,1.55,13.21
2026-01-12 01:50:00,0.0,12.283,0.332,0.271,12.886,1.42,13.05
2026-01-12 01:55:00,0.011,12.003,0.33,0.482,12.815,1.19,13.0
2026-01-12 02:00:00,0.03,11.661,0.283,0.299,12.242,2.86,12.95
2026-01-12 02:05:00,0.023,11.237,0.431,0.492,12.159,2.43,12.96
2026-01-12 02:10:00,0.061,12.087,0.391,0.906,13.383,2.24,12.84
2026-01-12 02:15:00,0.0,12.747,0.235,0.436,13.417,0.08,12.74
2026-01-12 02:20:00,0.0,10.819,0.377,0.227,11.423,3.78,12.71
2026-01-12 02:25:00,0.0,12.541,0.339,0.364,13.244,1.4,12.63
2026-01-12 02:30:00,0.024,11.719,0.111,0.222,12.051,3.74,12.58
2026-01-12 02:35:00,0.02,12.379,0.334,0.277,12.99,0.93,12.48
2026-01-12 02:40:00,0.009,12.324,0.334,0.65,13.307,1.43,12.42
2026-01-12 02:45:00,0.0,12.799,0.266,0.211,13.276,0.31,12.34
2026-01-12 02:50:00,0.029,11.616,0.39,0.615,12.621,2.35,12.3
2026-01-12 02:55:00,0.0,12.279,0.119,0.505,12.903,1.18,12.29
2026-01-12 03:00:00,0.042,12.854,0.123,0.47,13.447,1.2,12.16
2026-01-12 03:05:00,0.094,12.759,0.437,0.715,13.911,0.96,12.0
2026-01-12 03:10:00,0.02,12.324,0.378,0.348,13.05,2.68,12.01
2026-01-12 03:15:00,0.027,11.823,0.1,0.717,12.64,2.64,11.93
2026-01-12 03:20:00,0.0,10.781,0.216,0.36,11.357,3.53,11.89
2026-01-12 03:25:00,0.0,12.166,0.108,0.423,12.697,1.54,11.8
2026-01-12 03:30:00,0.0,11.594,0.276,0.399,12.269,2.28,11.73
2026-01-12 03:35:00,0.0,12.789,0.496,0.638,13.923,1.08,11.59
2026-01-12 03:40:00,0.0,11.589,0.278,0.609,12.476,1.87,11.52
2026-01-12 03:45:00,0.067,11.955,0.457,0.2,12.612,1.74,11.51
2026-01-12 03:50:00,0.025,11.568,0.446,0.595,12.609,2.55,11.48
2026-01-12 03:55:00,0.029,11.684,0.375,0.204,12.262,3.01,11.48
2026-01-12 04:00:00,0.01,11.787,0.303,0.45,12.54,3.02,11.44
2026-01-12 04:05:00,0.015,12.71,0.431,0.506,13.648,1.58,11.44
2026-01-12 04:10:00,0.051,11.659,0.475,0.522,12.656,3.09,11.39
2026-01-12 04:15:00,0.023,11.871,0.386,0.641,12.898,2.29,11.26
2026-01-12 04:20:00,0.041,12.303,0.39,0.719,13.411,2.1,11.24
2026-01-12 04:25:00,0.022,11.823,0.319,0.384,12.526,1.83,11.24
2026-01-12 04:30:00,0.019,11.51,0.439,0.372,12.321,1.99,11.18
2026-01-12 04:35:00,0.0,11.006,0.266,0.493,11.765,3.88,11.24
2026-01-12 04:40:00,0.0,11.235,0.423,0.2,11.858,2.77,11.18
2026-01-12 04:45:00,0.028,11.637,0.266,0.455,12.358,2.71,11.19
2026-01-12 04:50:00,0.04,11.909,0.544,0.842,13.295,2.41,11.26
2026-01-12 04:55:00,0.003,10.503,0.354,0.203,11.06,4.63,11.27
2026-01-12 05:00:00,0.043,11.347,0.31,0.509,12.167,3.77,11.26
2026-01-12 05:05:00,0.048,12.271,0.472,0.469,13.212,2.21,11.23
2026-01-12 05:10:00,0.0,11.685,0.235,0.901,12.821,2.62,11.29
2026-01-12 05:15:00,0.026,11.507,0.368,0.439,12.314,2.73,11.29
2026-01-12 05:20:00,0.069,11.592,0.424,0.528,12.543,3.08,11.38
2026-01-12 05:25:00,0.072,11.758,0.467,0.423,12.648,2.46,11.36
2026-01-12 05:30:00,0.03,11.164,0.468,0.555,12.187,3.44,11.32
2026-01-12 05:35:00,0.073,11.612,0.534,0.685,12.831,4.32,11.3
2026-01-12 05:40:00,0.103,12.258,0.445,0.508,13.211,2.18,11.27
2026-01-12 05:45:00,0.1,12.198,0.443,0.878,13.519,2.4,11.14
2026-01-12 05:50:00,0.079,11.433,0.524,0.696,12.652,2.99,11.11
2026-01-12 05:55:00,0.072,11.865,0.515,0.8,13.18,3.1,11.07
2026-01-12 06:00:00,0.073,10.573,0.414,0.565,11.552,5.12,11.12
2026-01-12 06:05:00,0.111,11.121,0.733,0.748,12.602,4.4,11.23
2026-01-12 06:10:00,0.108,10.928,0.646,0.652,12.225,4.44,11.25
2026-01-12 06:15:00,0.127,11.761,0.545,1.02,13.326,3.55,11.15
2026-01-12 06:20:00,0.118,11.767,0.51,0.736,13.013,3.62,11.1
2026-01-12 06:25:00,0.145,12.06,0.62,0.763,13.443,2.77,11.1
2026-01-12 06:30:00,0.13,10.772,0.57,0.642,11.984,4.64,11.12
2026-01-12 06:35:00,0.157,11.244,0.789,0.68,12.714,4.49,11.22
2026-01-12 06:40:00,0.167,10.299,0.78,0.848,11.928,5.22,11.3
2026-01-12 06:45:00,0.124,10.891,0.584,0.888,12.362,4.11,11.35
2026-01-12 06:50:00,0.102,10.935,0.595,0.547,12.077,4.26,11.35
2026-01-12 06:55:00,0.21,10.549,0.846,0.904,12.299,4.6,11.42
2026-01-12 07:00:00,0.18,10.826,0.698,0.861,12.385,5.27,11.4
2026-01-12 07:05:00,0.13,11.214,0.619,0.805,12.637,3.48,11.44
2026-01-12 07:10:00,0.168,10.361,0.717,0.462,11.54,5.34,11.46
2026-01-12 07:15:00,0.222,10.904,0.815,0.715,12.434,4.83,11.4
2026-01-12 07:20:00,0.2,11.353,0.637,0.587,12.577,4.1,11.43
2026-01-12 07:25:00,0.203,11.68,0.648,0.872,13.199,3.38,11.49
2026-01-12 07:30:00,0.27,10.97,0.818,0.806,12.594,5.04,11.49
2026-01-12 07:35:00,0.207,9.962,0.643,0.774,11.378,6.4,11.62
2026-01-12 07:40:00,0.225,9.73,0.597,0.667,10.994,6.69,11.59
2026-01-12 07:45:00,0.267,10.327,0.887,0.899,12.113,5.74,11.56
2026-01-12 07:50:00,0.283,10.1,0.879,0.785,11.764,7.12,11.62
2026-01-12 07:55:00,0.298,10.088,0.732,1.188,12.008,5.62,11.63
2026-01-12 08:00:00,0.322,10.189,0.88,1.176,12.246,6.53,11.64
2026-01-12 08:05:00,0.313,10.694,0.861,1.094,12.649,5.51,11.68
2026-01-12 08:10:00,0.334,10.99,0.929,1.041,12.961,5.56,11.68
2026-01-12 08:15:00,0.325,10.413,0.778,0.677,11.867,5.54,11.69
2026-01-12 08:20:00,0.347,11.367,0.784,1.033,13.184,4.54,11.71
2026-01-12 08:25:00,0.362,9.858,0.989,0.999,11.846,7.33,11.74
2026-01-12 08:30:00,0.378,11.121,0.805,1.231,13.157,5.89,11.76
2026-01-12 08:35:00,0.409,11.003,0.979,1.36,13.342,5.87,11.76
2026-01-12 08:40:00,0.416,10.687,0.974,1.314,12.976,5.68,11.73
2026-01-12 08:45:00,0.415,10.359,0.984,1.5,12.843,6.57,11.82
2026-01-12 08:50:00,0.404,9.728,0.994,1.114,11.836,8.25,11.98
2026-01-12 08:55:00,0.445,9.001,1.188,1.179,11.367,8.62,12.12
2026-01-12 09:00:00,0.457,11.11,0.879,1.53,13.519,5.73,12.16
2026-01-12 09:05:00,0.479,10.503,1.152,1.395,13.05,6.88,12.17
2026-01-12 09:10:00,0.554,10.878,0.923,1.448,13.249,6.45,12.19
2026-01-12 09:15:00,0.488,10.566,1.2,1.747,13.513,8.18,12.31
2026-01-12 09:20:00,0.531,10.036,0.915,1.572,12.524,7.72,12.26
2026-01-12 09:25:00,0.566,10.778,1.407,1.481,13.666,7.09,12.28
2026-01-12 09:30:00,0.553,9.967,1.095,1.358,12.42,7.77,12.38
2026-01-12 09:35:00,0.636,10.803,1.377,1.909,14.09,7.44,12.38
2026-01-12 09:40:00,0.57,9.64,1.25,1.567,12.457,9.22,12.48
2026-01-12 09:45:00,0.607,9.761,1.143,1.597,12.501,8.47,12.57
2026-01-12 09:50:00,0.589,9.745,1.115,1.695,12.555,8.68,12.57
2026-01-12 09:55:00,0.618,11.118,1.101,1.789,14.008,6.11,12.6
2026-01-12 10:00:00,0.652,9.833,1.303,1.783,12.919,8.3,12.63
2026-01-12 10:05:00,0.685,9.493,1.22,1.911,12.624,10.12,12.75
2026-01-12 10:10:00,0.685,9.316,1.172,1.824,12.312,9.62,12.87
2026-01-12 10:15:00,0.729,10.35,1.359,1.923,13.633,7.19,12.93
2026-01-12 10:20:00,0.704,10.731,1.172,1.621,13.524,8.52,12.99
2026-01-12 10:25:00,0.712,10.35,1.232,2.144,13.726,7.91,13.06
2026-01-12 10:30:00,0.818,9.376,1.411,1.726,12.513,10.34,13.09
2026-01-12 10:35:00,0.764,10.423,1.255,1.937,13.615,9.27,13.16
2026-01-12 10:40:00,0.745,10.258,1.238,1.574,13.07,8.56,13.18
2026-01-12 10:45:00,0.76,9.853,1.454,1.849,13.156,9.3,13.31
2026-01-12 10:50:00,0.767,10.764,1.283,1.766,13.812,7.28,13.37
2026-01-12 10:55:00,0.837,10.064,1.352,2.034,13.45,8.59,13.46
2026-01-12 11:00:00,0.812,9.833,1.332,2.029,13.194,9.59,13.62
2026-01-12 11:05:00,0.84,9.631,1.425,1.82,12.876,10.33,13.68
2026-01-12 11:10:00,0.847,10.917,1.28,2.018,14.215,8.19,13.7
2026-01-12 11:15:00,0.883,9.986,1.468,2.368,13.822,9.53,13.75
2026-01-12 11:20:00,0.848,9.309,1.401,1.764,12.474,10.73,13.76
2026-01-12 11:25:00,0.853,9.894,1.199,1.864,12.957,8.85,13.73
2026-01-12 11:30:00,0.903,9.875,1.617,2.297,13.789,10.29,13.84
2026-01-12 11:35:00,0.925,9.878,1.609,2.18,13.667,10.24,13.85
2026-01-12 11:40:00,0.927,9.587,1.383,2.199,13.168,11.64,13.9
2026-01-12 11:45:00,0.902,9.807,1.318,2.329,13.453,10.17,13.97
2026-01-12 11:50:00,0.956,9.606,1.519,2.062,13.187,10.3,14.03
2026-01-12 11:55:00,0.922,9.231,1.31,2.056,12.597,11.2,14.17
2026-01-12 12:00:00,0.937,10.192,1.607,2.058,13.857,9.53,14.23
2026-01-12 12:05:00,0.931,9.829,1.418,2.107,13.354,10.49,14.26
2026-01-12 12:10:00,1.0,9.98,1.713,2.568,14.261,10.38,14.38
2026-01-12 12:15:00,0.992,9.374,1.46,1.945,12.779,10.71,14.5
2026-01-12 12:20:00,0.997,8.759,1.539,2.055,12.354,11.57,14.52
2026-01-12 12:25:00,1.0,9.438,1.684,2.027,13.149,11.4,14.62
2026-01-12 12:30:00,1.0,10.359,1.528,2.58,14.468,10.43,14.65
2026-01-12 12:35:00,0.94,9.325,1.516,2.07,12.911,11.2,14.69
2026-01-12 12:40:00,0.972,8.954,1.643,2.185,12.782,12.35,14.89
2026-01-12 12:45:00,0.978,10.109,1.491,1.938,13.538,10.55,14.96
2026-01-12 12:50:00,0.973,9.365,1.419,2.199,12.983,11.39,15.03
2026-01-12 12:55:00,0.967,9.151,1.398,2.415,12.963,11.18,15.1
2026-01-12 13:00:00,0.991,9.429,1.639,2.334,13.403,11.34,15.22
2026-01-12 13:05:00,0.963,10.369,1.591,2.212,14.172,10.14,15.24
